SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
MINE RUN DAM,L10005187847,LAND DISPOSAL SITE,OPEN,PENN MINE RD,CAMPO SECO,38.22905,-120.866069
MIRAMAR GREENERY COMPOSTING FACILITY,T10000013949,LAND DISPOSAL SITE,OPEN - OPERATING,5180 CONVOY STREET,SAN DIEGO,32.8550018,-117.1550203
MISSION AVE LANDFILL,L10009404819,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,MISSION AVENUE,OCEANSIDE,33.20703667,-117.364455
MISSION BAY LANDFILL,L10005852203,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,MISSION BAY PKWY - SEA WORLD,SAN DIEGO,32.76326113,-117.2188425
MISSION CANYON 1-3,T10000009316,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2201 N. SEPULVEDA BLVD.,LOS ANGELES,34.12738,-118.49161
MISSION CANYON NO. 8 LANDFILL,L10001879841,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1801 SEPULVEDA,LOS ANGELES,34.0980474,-118.4834162
MISSION CANYONS NOS. 4-7 LANDFILL,L10007158261,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1901 SEPULVEDA,LOS ANGELES,34.10592682,-118.4841945
MITSUBISHI CEMENT WMF,L10006378419,LAND DISPOSAL SITE,OPEN,5808 STATE HWY 18,LUCERNE VALLEY,34.3576992,-116.8573592
MIXED INERTS RECYCLING FACILITY,L10008426107,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3578 HIGHWAY 78,JULIAN,33.082838,-116.635747
MODESTO ENERGY L.P.,L10009904743,LAND DISPOSAL SITE,OPEN,4549 INGRAM CREEK RD,WESTLEY,37.532559,-121.261692
MODOC COUNTY - NEWELL LANDFILL,T0604991266,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,NEWELL,41.888,-121.371
MOE'S CROP DUSTING SERVICE,L10001427964,LAND DISPOSAL SITE,OPEN,2367 PLEASANT GROVE RDTO EAST),MARYSVILLE,39.3789189,-121.4270874
MOHAWK MINE,T10000016155,LAND DISPOSAL SITE,OPEN - PROPOSED,APPROXIMATELY 1.3 MILES SOUTHWEST OF ALTA,PLUMBAGO,39.43597,-120.80304
MOJAVE PLANT NO 55,L10001220608,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,12701  UNITED STREET,MOJAVE,35.00405798,-118.1567788
MOJAVE SOLAR PROJECT,T10000005850,LAND DISPOSAL SITE,OPEN - OPERATING,43134 HARPER LAKE ROAD,HINKLEY,35.01477997,-117.3218697
MOJAVE/ROSAMOND LANDFILL,L10001517468,LAND DISPOSAL SITE,OPEN - OPERATING,3 MI SOUTH OF MOJAVE,MOJAVE,34.99410438,-118.1390177
MONETA AVENUE DUMP,T10000004891,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,18900 SOUTH MONETA AVENUE,CARSON,33.85554379,-118.282011
MONIERLIFE TILE,SLT5SOO43598,LAND DISPOSAL SITE,OPEN,342 ROTH ROAD,LATHROP,37.81944306,-121.2842439
MONROVIA NURSERY - AZUSA,T10000005537,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,18331 E. FOOTHILL BLVD,AZUSA,34.14069961,-117.8930646
MONTAGUE CITY BURN DUMP,T0609391275,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,MONTAGUE,41.725,-122.356
MONTEBELLO LAND & WATER CO. LANDFILL,L10001028759,LAND DISPOSAL SITE,OPEN - OPERATING,344 MADISON,MONTEBELLO,34.01334275,-118.0938864
MONTEBELLO OIL FIELD DISPOSAL SITE,T10000005077,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"PARAMOUNT BL & POMONA FWY, SAN GABRIEL BLV (1400 MONTEBELLO BL)",MONTEBELLO,34.02999949,-118.0900055
MONTEBELLO OIL FIELD LAND TREATMENT,L10001068360,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,1400 MONTEBELLO,MONTEBELLO,34.03175872,-118.0786477
MONTEREY PENINSULA CLASS III LANDFILL,L10005501051,LAND DISPOSAL SITE,OPEN - OPERATING,14201 DEL MONTE BOULEVARD,MARINA,36.71029983,-121.7626333
MONTEREY PRESIDIO LANDFILL,L10001178873,LAND DISPOSAL SITE,OPEN - INACTIVE,MONTEREY PRESIDIO,MONTEREY,36.601881,-121.914396
MONTEZUMA HILLS FACILITY,L10007874268,LAND DISPOSAL SITE,OPEN,6292 LITTLE HONKER BAY ROAD,RIO VISTA,38.18290101,-121.8501596
MOR-GLOW PAINT COMPANY,T10000004934,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,18937 S. MAIN STREET,CARSON,33.85951219,-118.2762719
MORNING STAR MINE,L10006289777,LAND DISPOSAL SITE,OPEN,MORNING STAR CUTOFF RD,MOUNTAIN PASS,35.35969563,-115.489084
MORONGO WMF             03-045,L10002541113,LAND DISPOSAL SITE,OPEN,MALIBU TRAIL,MORONGO VALLEY,34.058946,-116.56136
"MOUNT POSO OIL FIELD, DYER CREEK LEASE",T10000008096,LAND DISPOSAL SITE,OPEN - INACTIVE,601 W MAIN AVENUE,SPOKANE,35.67914,-119.03364
"MOUNT POSO OIL FIELD, SUNDAY LEASE",T10000008097,LAND DISPOSAL SITE,OPEN - INACTIVE,"601 W MAIN AVENUE, SUITE 1017",SPOKANE,35.66339,-119.01091
MOUNT VERNON RECYCLING & COMPOSTING FACILITY,L10005531574,LAND DISPOSAL SITE,OPEN - OPERATING,2601 SOUTH MT VERNON,BAKERSFIELD,35.32712833,-118.9671871
MOUNTAIN PASS MINE & MILL OPS,L10008336788,LAND DISPOSAL SITE,OPEN - OPERATING,67750 BAILEY RD,MOUNTAIN PASS,35.48034729,-115.5438352
MOUNTAIN PASS P-1 CLOSURE,L10002330978,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,67750 BAILEY RD,MOUNTAIN PASS,35.47440615,-115.537591
MOZZETTI WWDS #2 (SW3),L10001011252,LAND DISPOSAL SITE,OPEN,EEL RIVER,FORTUNA,40.621775,-124.214463
MT. DIABLO MERCURY MINE,L10001585436,LAND DISPOSAL SITE,OPEN,MORGAN TERRITORY RD,CLAYTON,37.901588,-121.878412
MT. GAINES MINE,L10002524816,LAND DISPOSAL SITE,OPEN,7176 MT. GAINES MINE RD,MARIPOSA,37.54102437,-120.176335
MULCH FARM,L10001234189,LAND DISPOSAL SITE,OPEN,7420 EAGLES NEST RD,SACRAMENTO,38.487334,-121.263259
MURIETTA SOIL TECHNOLOGIES,L10006109394,LAND DISPOSAL SITE,OPEN,7879 VAN VLECK RD,RANCHO MURIETA,38.482274,-121.074757
MURRAY RIDGE PARK,L10002655876,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,MISSION CENTER,SAN DIEGO,32.77724,-117.154552
MUSCO CLASS II SURFACE IMPOUND,L10003540474,LAND DISPOSAL SITE,OPEN,17950 VIA NICOLO,TRACY,37.712799,-121.530281
MUSSEL ROCK LANDFILL,T10000000086,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,END OF WESTLINE DR,DALY CITY,37.66659167,-122.4944581
MY RANCH FLYING SERVICE,L10003589987,LAND DISPOSAL SITE,OPEN,"313 N GATES, MODESTO (AT MAZE)",STANISLAUS COUNTY,37.637817,-121.158878
N BELRIDGE SWDS,L10002413412,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,,LOST HILLS,35.52811822,-119.7869644
N. PRT. OF OAK. DISPOSAL SITE,L10005405301,LAND DISPOSAL SITE,OPEN,HARBOR BAY PRKWY AND DOOLITTLE,OAKLAND,37.745247,-122.22661
NAGEL SEPTAGE FACILITY,L10007987351,LAND DISPOSAL SITE,OPEN,697-100 GOLD RUN RD,SUSANVILLE,40.369484,-120.668476
NAKASHIMA FARMS COMPOSTING,L10009484110,LAND DISPOSAL SITE,OPEN,10397 W. WALNUT AVENUE,LIVINGSTON,37.387585,-120.674974
"NAPA PIPE, CLASS II WMU, 1",L10002804480,LAND DISPOSAL SITE,PRE-TITLE 27 CAI - CLOSED/WITH MONITORING,1025 KAISER ROAD,NAPA,38.25348177,-122.2784543
NATIONAL BEEF CA LP,T10000005237,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,57 SHANK ROAD,BRAWLEY,32.99638768,-115.5185892
NAVSTA SAN DIEGO STOCKPILE,L10003917722,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,32ND ST,SAN DIEGO,32.6838861,-117.119751
"NAVY 1 LANDS, UNITS 1-3, COSO OPERATING CO.",T10000009280,LAND DISPOSAL SITE,OPEN - OPERATING,3 GILL STATION,COSO JUNCTION LITTLE LAKE,36.037322,-117.797678
"NAVY 2 LANDS, UNITS 4 - 6, COSO OPERATING CO",T10000009281,LAND DISPOSAL SITE,OPEN - OPERATING,3 GILL STATION,COSO JUNCTION LITTLE LAKE,36.019072,-117.791888
NAVY RADIO FACILITY - DIXON,L10005277038,LAND DISPOSAL SITE,OPEN,7200 RADIO STATION,DIXON,38.38739,-121.786099
"NCDP-1, SILVERLEAF LANE, VISTA",L10008632756,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3763 SILVERLEAF,VISTA,33.240487,-117.171671
NEAL RD CLASS III LANDFILL,L10004555712,LAND DISPOSAL SITE,OPEN - OPERATING,1023 NEAL RD,CHICO,39.6758147,-121.7304468
NEEDLES WMF             03-046,L10003086281,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,SOUTH HWY 95,NEEDLES,34.79390364,-114.6135162
NEELY MUD SUMP,T10000004894,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1/2 MILE NO. OF HWY 14 AND REMSON ST (1500 FT EAST),SANTA CLARITA,34.34613202,-118.5083932
"NEON ENERGY COMPANY - MC COOL RANCH WPMF, SAN ARDO WPMF, & REUSE AREAS (LOMBARDI, GLAU, & ANSBERRY LEASES)",T10000005236,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,64403 SARGENT CANYON ROAD,SAN ARDO,36.00623,-120.522007
NEW CUYAMA CLOSED LANDFILL SWDS,L10005509940,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,,NEW CUYAMA,34.89336559,-119.7143433
NEW IDRIA (FUTURES FOUNDATION),L10006522328,LAND DISPOSAL SITE,OPEN,,PAICINES,36.41555973,-120.6722893
NEW IVANPAH EVAPORATION POND,L10005133184,LAND DISPOSAL SITE,OPEN,67750 BAILEY RD,MOUNTAIN PASS,35.53138805,-115.3837395
NEWARK LANDFILL,L10003559054,LAND DISPOSAL SITE,OPEN,8100 MOWRY,NEWARK,37.50736093,-122.0152339
NEWARK SPORTSMAN CLUB,SLT2O38111,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,,NEWARK,37.520619,-122.049168
NEWARK SPORTSMAN'S CLUB,SL0600112387,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,37447 WILLOW STREET,NEWARK,37.51556824,-122.0526503
NEWBERRY CLASS III LANDFILL,L10002311675,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HWY 40,NEWBERRY SPRINGS,34.79117998,-116.6603851
"NEWBERRY COMPRESSOR STATION, SOCAL GAS",L10002086316,LAND DISPOSAL SITE,OPEN,28901 FT CADY,NEWBERRY SPRINGS,34.79579618,-116.5731051
NEWBERRY SPRINGS PLANT,L10004637681,LAND DISPOSAL SITE,OPEN,31763 MOUNTAIN VIEW ROAD,NEWBERRY SPRINGS,34.83081958,-116.6790533
NEWBY ISLAND LANDFILL,L10002276721,LAND DISPOSAL SITE,OPEN - OPERATING,1601 DIXON LANDING,MILPITAS,37.45924595,-121.940737
NEWPORT AVENUE LANDFILL (INACTIVE),L10003814645,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,NW CORNER OF NEWPORT FWY & BRISTOL 2700,COSTA MESA,33.67395714,-117.8884192
NIKLOR CHEMICAL CO.,T10000005531,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2060 EAST 220TH STREET,CARSON,33.82745948,-118.2370433
NILAND III WMF,L10004403391,LAND DISPOSAL SITE,OPEN - OPERATING,OFF CUFF RD,NILAND,33.27111,-115.49167
NIPOMO WASTE OIL DUMP,T10000005824,LAND DISPOSAL SITE,OPEN - INACTIVE,725 MONARCH LANE,NIPOMO,35.023628,-120.481298
NOBLE FERTILIZER PLANT,L10005803943,LAND DISPOSAL SITE,OPEN,18559 LINCOLN,KERMAN,36.647104,-120.138877
NORTH BRAWLEY / ORNI 17 / ORNI 18 GEOTHERMAL PROJECT,T10000008564,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,"6225 NEIL ROAD, SUITE 300",RENO,33.01459,-115.54151
NORTH CANYON LF - BLAKE COURT,L10006524484,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1550 COLUMBUS,BENICIA,38.109201,-122.203173
NORTH CHOLLAS BURN DUMP,L10007463095,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,5500 COLLEGE GROVE,SAN DIEGO,32.73797783,-117.0696259
NORTH CO SANITARY LANDFILL,L10001621439,LAND DISPOSAL SITE,OPEN - OPERATING,17900 HARNEY,LODI,38.09487258,-121.1012174
NORTH COUNTY COMPOST - GOODROW COMPOSTING,T10000004320,LAND DISPOSAL SITE,OPEN - OPERATING,3730 CALF CANYON ROAD,CRESTON,35.45730148,-120.473107
NORTH FORK MINE,T10000016159,LAND DISPOSAL SITE,OPEN - INACTIVE,OREGON CREEK RD. NEAR CITY OF FOREST,FOREST,39.49500038,-120.8539867
NORTH FORK SWDS,L10007144643,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,MALUM RIDGE,NORTH FORK,37.236782,-119.503548
NORTH ISLAND NAVAL AIR STATION NASNI BIOREMEDIATION FACILITY,L10001370423,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NAVAL AIR STATION NORTH ISLAND,SAN DIEGO,32.69222949,-117.2200871
NORTH KINCAID PIT,T10000009219,LAND DISPOSAL SITE,OPEN - ACTIVE,6570 N. IRWINDALE AVENUE,IRWINDALE,34.13176,-117.92942
NORTH MIRAMAR LANDFILL,L10006986192,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,5180 CONVOY STREET,SAN DIEGO,32.85714889,-117.1430326
NORTH STAR MINE,T10000016163,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,APPROXIMATELY 1 MILE SOUTH OF GRASS VALLEY,GRASS VALLEY,39.20129,-121.07123
NORTH TAILING POND P-16,L10006488674,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,67750 BAILEY RD,MOUNTAIN PASS,35.48496629,-115.525397
NORTHERN RECYCLING - ZAMORA FACILITY,L10008133205,LAND DISPOSAL SITE,OPEN - OPERATING,11220 COUNTY ROAD 94,ZAMORA,38.77796799,-121.8806682
NORWALK DUMP,T10000009267,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,13774 E. IMPERIAL HIGHWAY,SANTA FE SPRINGS,33.91441,-118.04088
NU-WAY INDUSTRIES LANDFILL,T10000009334,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,400 E. LIVE OAK AVENUE,IRWINDALE,34.10969,-117.98729
NU-WAY LIVE OAK RECLAMATION LANDFILL,L10008793600,LAND DISPOSAL SITE,OPEN - OPERATING,13623 LIVE OAK,IRWINDALE,34.11049535,-117.9767101
NURSERY PRODUCTS HAWES COMPOSTING FACILITY,T10000007056,LAND DISPOSAL SITE,OPEN - OPERATING,14479 COUGAR,HELENDALE,34.91463443,-117.348923
NUTRILITE BRINE FAC,L10006835862,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,19600 6TH,LAKEVIEW,33.83613009,-117.11061
"NWC 1, BLM WEST, UNIT 9, COSO OPERATING CO",L10007746511,LAND DISPOSAL SITE,OPEN,3 GILL STATION,COSO JUNCTION LITTLE LAKE,36.006529,-117.811206
"NWC 2, BLM EAST, UNITS 7 & 8, COSO OPERATING CO",T10000009278,LAND DISPOSAL SITE,OPEN - ACTIVE,3 GILL STATION,COSO JUNCTION LITTLE LAKE,36.00241,-117.788746
O'BRIEN-HASKINS FORMER SAN BRUNO CHANNEL,L10002089336,LAND DISPOSAL SITE,OPEN,500 EAST JAMIE COURT,SOUTH SAN FRANCISCO,37.64945876,-122.3815155
O'NEILL VINTNERS & DISTILLERS,L10004170192,LAND DISPOSAL SITE,OPEN,8418 LAC JAC,PARLIER,36.612716,-119.484219
OASIS CLASS III WMF    01-143,L10003427428,LAND DISPOSAL SITE,OPEN - OPERATING,84505 84TH AVE,OASIS,33.43940261,-116.0821005
OAT HILL MINE,T10000016192,LAND DISPOSAL SITE,OPEN - INACTIVE,7 MILES SOUTHEAST OF MIDDLETOWN,AETNA SPRINGS,38.67964241,-122.5232198
OCEAN VIEW MINE,T10000006429,LAND DISPOSAL SITE,OPEN - INACTIVE,ROCKY BUTTE TRUCK TRAIL,SAN SIMEON,35.6980248,-121.0943598
OCOTILLO WMF,L10003033435,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,SHELL CANYON RD,OCOTILLO,32.77139901,-116.0002716
OJAI DUMP,L10004616197,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,BALDWIN RD AND HWY 33,VENTURA (COUNTY),34.42639909,-119.3001568
OLD DAVIS LANDFILL,L10001389487,LAND DISPOSAL SITE,OPEN,24998 COUNTY RD 102,DAVIS,38.57676,-121.73176
"OLD DURHAM WOOD, INC.",T10000010294,LAND DISPOSAL SITE,OPEN - OPERATING,1156 OROVILLE CHICO HIGHWAY,DURHAM,39.65546,-121.7437
OLD EMPIRE MINE,L10005265938,LAND DISPOSAL SITE,UNKNOWN,HIGGINS RANCH PROPERTY,ANTIOCH,37.93675981,-121.7964316
OLD IVANPAH EVAPORATION POND,L10007591063,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,67750 BAILEY RD,MOUNTAIN PASS,35.46710144,-115.3729248
OLD OWENS CORNING LANDFILL,L10007272651,LAND DISPOSAL SITE,OPEN,LOS ESTEROS ROAD,SAN JOSE,37.432363,-121.953093
OLD PLEASANTON LANDFILL,T10000000095,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2512 VINEYARD,PLEASANTON,37.66210224,-121.8394939
OLD TOWN BURN DUMP,L10001488124,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,NORTH END OLD TOWN BRIDGE,SAN DIEGO,32.75896655,-117.2004104
OLD WOODLAND LANDFILL,L10005206032,LAND DISPOSAL SITE,OPEN,COUNTY RD 102 @ RD 25,WOODLAND,38.64779,-121.72636
OLIVE PIT,T10000008842,LAND DISPOSAL SITE,OPEN - PROPOSED,4407 AZUSA CANYON ROAD,IRWINDALE,34.09583296,-117.9485132
OMYA,L10003298609,LAND DISPOSAL SITE,OPEN,7299 CRYSTAL CREEK RD,LUCERNE VALLEY,34.38412883,-116.9381963
ONE STOP LANDSCAPE SUPPLY (LARRY CURTI),L10003987261,LAND DISPOSAL SITE,OPEN - OPERATING,13024 SAN TIMOTEO CANYON ROAD,REDLANDS,34.0173,-117.2074
ONSITE EVAPORATION PONDS,L10006062602,LAND DISPOSAL SITE,OPEN - OPERATING,67750 BAILEY RD,MOUNTAIN PASS,35.4843311,-115.5484915
OPERATING INDUSTRIES WHEELER NO. 5 WELL,T10000005527,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,900 POTRERO GRANDE DRIVE,MONTEREY PARK,34.03241529,-118.1050214
"OPERATING INDUSTRIES, INC. LANDFILL",L10006918184,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,900 POTRERO GRANDE,MONTEREY PARK,34.0324771,-118.1055601
ORANGE AVE LANDFILL,L10003318525,LAND DISPOSAL SITE,OPEN,3280 S. ORANGE AVENUE,FRESNO,36.687163,-119.761377
ORMESA GEOTHERMAL I   00-103,L10006494816,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3300 C-EAST EVAN HEWES HWY,HOLTVILLE,32.777482,-115.288418
ORMESA GEOTHERMAL II 00-090,L10006175744,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3304 EAST EVAN HEWES HWY,HOLTVILLE,32.777373,-115.288262
ORO LTD MINE/MILL,L10001770858,LAND DISPOSAL SITE,OPEN,HWY 14 NORTH OF MOJAVE,RIDGECREST,35.57740519,-117.9233837
OROSI SWDS,L10006224859,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,RD 128 AND AVE 428,OROSI,36.56468517,-119.284759
OROVILLE LANDFILL PROPERTIES,L10008586351,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,MERLO LN,OROVILLE,39.46905,-121.5564
OROVILLE WYANDOTTE IRRIGATION  DISTRICT,SL0600752678,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2822 ORO GARDEN RANCH ROAD,OROVILLE,39.488462,-121.515563
OSTROM ROAD LANDFILL,L10001937128,LAND DISPOSAL SITE,OPEN - OPERATING,"OSTROM ROAD, APN 15-08-14",MARYSVILLE,39.07306,-121.3935
OTAY ANNEX SANITARY LANDFILL,L10009614226,LAND DISPOSAL SITE,OPEN - OPERATING,1700 MAXWELL ROAD,CHULA VISTA,32.60493,-117.004807
OTAY CLASS 1 LANDFILL,L10006424767,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,OTAY VALLEY RD 2 MI EAST 805,CHULA VISTA,32.60362536,-117.0133576
OTAY LANDFILL COMPOSTING FACILITY,T10000013950,LAND DISPOSAL SITE,OPEN - OPERATING,1700 MAXWELL ROAD,CHULA VISTA,32.60064,-117.01523
OTAY MESA COMPOST FACILITY,T10000013952,LAND DISPOSAL SITE,OPEN - OPERATING,434 ALTA ROAD,SAN DIEGO,32.58114,-116.91983
"OTAY RANCH VILLAGE 7, TRACT 05",L10007993399,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,LA MEDIA,CHULA VISTA,32.62325577,-116.9857264
OTAY VALLEY INDUSTRIAL PARK,L10005568639,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,730-751  DESIGN COURT,CHULA VISTA,32.59554653,-117.0202625
OTTO HOPKINS LANDFILL,L10003490073,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,4423 CASITAS PASS,VENTURA,34.38480574,-119.3867755
OWL PARK LANDFILL,T10000004516,LAND DISPOSAL SITE,OPEN - CASE BEGIN DATE,161 EAST LONGDEN AVENUE,IRWINDALE,34.11390637,-117.9987336
OX MOUNTAIN (CORINDA LOS TRANCOS) LANDFILL,L10001461904,LAND DISPOSAL SITE,OPEN - OPERATING,12310 SAN MATEO RD (HWY 92),HALF MOON BAY,37.5000521,-122.4108499
OYSTER BAY/DAVIS ST LF,L10006490369,LAND DISPOSAL SITE,OPEN,FOOT OF DAVIS STREET,SAN LEANDRO,37.70826636,-122.1978873
OYSTER POINT LANDFILL,L10009323371,LAND DISPOSAL SITE,OPEN,OYSTER POINT BLVD.,SOUTH SAN FRANCISCO,37.66288405,-122.3784509
OZENA MODIFIED SANITARY CLOSED LANDFL,L10007235505,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,OZENA - LOCKWOOD VALLEY RD,VENTURA,34.69605878,-119.3101456
PACIFIC ATLANTIC,L10005962342,LAND DISPOSAL SITE,OPEN,2801 WATERFRONT ROAD,MARTINEZ,38.025827,-122.105518
PACIFIC AVENUE LANDFILL (INACTIVE),T10000006362,LAND DISPOSAL SITE,OPEN - INACTIVE,2193 PACIFIC AVENUE,COSTA MESA,33.6524314,-117.9472994
PACIFIC COAST ENERGY CO. LP WASTE PILE FACILITY (FORMERLY BREITBURN ENERGY),SL0608375179,LAND DISPOSAL SITE,OPEN - OPERATING,1555 ORCUTT HILL ROAD,ORCUTT,34.82035,-120.42301
PACIFIC COAST ENERGY COMPANY LP BENEFICIAL REUSE (FORMERLY BREITBURN ENERGY),SL0608377564,LAND DISPOSAL SITE,OPEN - OPERATING,1555 ORCUTT HILL ROAD,ORCUTT,34.851609,-120.425613
PACIFIC-ULTRAPOWER CHINESE STA,L10006168458,LAND DISPOSAL SITE,OPEN,8755 ENTERPRISE,JAMESTOWN,37.878161,-120.461773
PALM BLUFFS CORPORATE,L10004191448,LAND DISPOSAL SITE,OPEN,7690 PALM,FRESNO,36.849619,-119.806052
PALO ALTO LANDFILL,L10008699117,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2380 EMBARCADERO ROAD,PALO ALTO,37.44776049,-122.1068391
PALO VERDE III WMF,L10006866257,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,PALO VERDE DUMP ROAD,PALO VERDE,33.3920228,-114.7504848
PALOMAR AIRPORT LANDFILL,L10003501496,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,2016 PALOMAR AIRPORT ROAD,CARLSBAD,33.12651826,-117.2771215
PALOMAR TRANSFER STATION,L10006668267,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,6960 EL CAMINO REAL,CARLSBAD,33.10465945,-117.2663605
PALOS VERDES LANDFILL,T10000004946,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,PALOS VERDES DRIVE NORTH & ROLLING HILLS ROAD,ROLLING HILLS ESTATES,33.78816212,-118.3490925
PARADISE HILLS PARK LANDFILL,L10008727762,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,PARADISE VALLEY RD & POTOMAC,SAN DIEGO,32.68676664,-117.0500457
PARAMOUNT LANDFILL,L10008377272,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2910 E. 55TH WAY,LONG BEACH,33.85683844,-118.1566501
PARK AVENUE ELEMENTARY SCHOOL,T10000004444,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2020 PARK AVE.,CUDAHY,33.96036391,-118.1727363
PARKER DAM SWDS         03-019,L10007525096,LAND DISPOSAL SITE,OPEN,"HWY 62, S. OF PARKER DAM",PARKER DAM,34.16040485,-114.3129176
PARLIER LANDFILL,L10006742974,LAND DISPOSAL SITE,OPEN,13910 PARLIER,PARLIER,36.612242,-119.546769
"PARTIDA FERTILIZER, COMPOSTABLE MATERIAL PROCESSING FACILITY",T10000012260,LAND DISPOSAL SITE,OPEN - OPERATING,8888 EUCALYPTUS AVENUE,ONTARIO,33.98951,-117.61169
PASO ROBLES SOLID WASTE SITE,L10005965610,LAND DISPOSAL SITE,OPEN - OPERATING,"HWY 46 & UNION RD,10 M E PASOR",PASO ROBLES,35.663152,-120.531571
PATTERSON FLYING SERVICE CORPORATION - PATTERSON FLYING SERVICE CORP.,L10005913118,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2549 SPERRY AVENUE,PATTERSON,37.4649975,-121.1687708
PAVILION AT OCEANSIDE,T10000000026,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3480 MISSION AVENUE,OCEANSIDE,33.221694,-117.33648
PEBBLY BEACH LANDFILL,L10007454208,LAND DISPOSAL SITE,OPEN - OPERATING,1 DUMP,AVALON,33.32949939,-118.3093794
PECK ROAD GRAVEL PIT LANDFILL,L10008588281,LAND DISPOSAL SITE,OPEN - OPERATING,128 LIVE OAK,MONROVIA,34.10759993,-118.0034761
PEDLEY LANDFILL,L10004542309,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,JURUPA AVE & VAN BUREN BLVD,RIVERSIDE,33.96126902,-117.4659939
PENDLETON STREET LANDFILL,T10000004303,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,11000 PENDLETON STREET,SUN VALLEY,34.23925671,-118.3706013
PENN MINE,L10006007475,LAND DISPOSAL SITE,OPEN,PENN MINE,CAMPO SECO,38.22905,-120.866069
