SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 90,DOD100289300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 91,DOD100290500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 92,DOD100290600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 93,DOD100290700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 94,DOD100290800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 95,DOD100292100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 96,DOD100292200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 97,DOD100292300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 98,DOD100292400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SAP 99,DOD100274700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SSS 1,DOD100274800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SSS 2,DOD100274900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SSS 3,DOD100275000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SSS 4,DOD100276300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SSS 5,DOD100276400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SWS 1,DOD100276500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SWS 2,DOD100276600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SWS 3,DOD100278200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SWS 4,DOD100278300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE SWS 5,DOD100278400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 1,DOD100278500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 10,DOD100279800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 11,DOD100279900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 12,DOD100280000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 13,DOD100280100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 14,DOD100281400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 15,DOD100281500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 16,DOD100281600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 17,DOD100281700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 18,DOD100283000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 19,DOD100283100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 2,DOD100283200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 3,DOD100283300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 4,DOD100284600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 5,DOD100284700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 6,DOD100284800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 7,DOD100284900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOC SITE UST 9,DOD100286200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOPC SITE NSTA 21,DOD100286300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - AOPC SITE NSTA 22,DOD100286400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - BUILDING 129,DOD100286500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - BUILDING 401,DOD100287800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AOC SITES - BUILDING 816,DOD100287900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL COMPLEX - 171 AREAS OF CONCERN - AOC SITE SAP 134,DOD100294200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL SHIPYARD - IR SITE 9,DOD100294100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL STATION - IR SITE 1,DOD100288000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BL.,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL STATION - IR SITE 16,DOD100290900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL STATION - IR SITE 2,DOD100291000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL STATION - IR SITE 6A,DOD100292600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVAL STATION AND SHIPYARD,DOD100261700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,OFF OCEAN BLVD. AND NAVY WAY,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - LONG BEACH NAVSTA/HOSP/TAPER,T0603776355,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,TAPER ST,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - SAN PEDRO HOUSING PARCEL 1,DOD100295600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - SAN PEDRO HOUSING PARCEL 2,DOD100295700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - SAVANAH HOUSING PARCEL,DOD100295800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - SEASIDE HOUSING PARCEL,DOD100297100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - TAPER HOUSING,DOD100297300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NAVAL COMPLEX - WATER TANK PARCEL - PORTION OF IR SITE 6A,DOD100273500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NSY - DOD-LONG BEACH NAVAL SHIPYARD,SL0603780802,MILITARY UST SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.755031,-118.24925
LONG BEACH NSY - DOD-LONG BEACH NAVAL STATION,SL0603726115,MILITARY UST SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.755031,-118.24925
LONG BEACH NSY - LONG BEACH NSY,T0603729261,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,OCEAN BLVD.,LONG BEACH,33.757793,-118.230042
LONG BEACH NSY - LONG BEACH NSY - BUILDING 197,DOD100297200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH NSY - LONG BEACH NSY - PV HOUSING,DOD100295500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,SKIPJACK AVE,LONG BEACH,33.757793,-118.230042
LONG BEACH SCHROEDER HALL USAR - LONG BEACH SCHROEDER HALL USAR,T0603762833,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,LONG BEACH,33.7669623,-118.1892348
LONG BEACH SCHROEDER HALL USAR - LONG BEACH SCHROEDER HALL USAR - SITE 1,DOD100273700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,LONG BEACH,33.7669623,-118.1892348
LONG BEACH SCHROEDER HALL USAR - LONG BEACH SCHROEDER HALL USAR - SITE 1,DOD100273600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,LONG BEACH,33.7669623,-118.1892348
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - BD208,DOD100275300,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - OU 1,DOD100273800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - OU 2,DOD100275100,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - OU 3,DOD100275200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - OU2L4,DOD100275400,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - OU414,DOD100276700,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFB - S1234,DOD100276800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AFS,T0603737987,MILITARY CLEANUP SITE,OPEN - INACTIVE,,LOS ANGELES,34.0522342,-118.2436849
LOS ANGELES AIR FORCE BASE - LOS ANGELES AIR FORCE BASE FORMER ARMY AIR FORCE EXCHANGE SERVICE GAS STATION,T10000002844,MILITARY UST SITE,COMPLETED - CASE CLOSED,200 DOUGLAS STREET,EL SEGUNDO,33.91909363,-118.3795631
"LOS ANGELES NAVAL MCRC - NAVAL MARINE COMILITARYS RESERVE CENTER, LOS ANGEL",T0603714859,MILITARY UST SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,1700 STADIUM WAY,LOS ANGELES,34.06878073,-118.2415795
M.A.T.E.S FACILITY,T0607900082,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 25021 EAST GARRISON,CAMP ROBERTS,35.82818321,-120.74844
MADERA BOMBING RANGE - MADERA BOMBING RANGE,T0603982141,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,CENTER POINT - ROAD 37 @ AVE. 16 1/2,BONADELLE RANCHOS ,36.98856818,-119.8757744
MARCH AIR FORCE BASE - MAFB-BLDG 1244 (FLIGHTLINE),T0606500294,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1244,MAFB,33.88823335,-117.2468501
MARCH AIR FORCE BASE - MARCH A F B  CAMP HAAN/ BLDG 5673,T0606500448,MILITARY UST SITE,COMPLETED - CASE CLOSED,K AVE,MARCH AFB,33.8993744,-117.2809678
MARCH AIR FORCE BASE - MARCH A F B ALERT FACILITY,T0606500292,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1305,MARCH AFB,33.8993744,-117.2809678
MARCH AIR FORCE BASE - MARCH A F B BLDG 0437,T0606500464,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 437,MARCH AFB,33.9004341,-117.2614413
MARCH AIR FORCE BASE - MARCH A F B BLDG 1250,T0606500462,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 1250,MARCH AFB,33.8993744,-117.2809678
MARCH AIR FORCE BASE - MARCH A F B BLDG 3406,T0606500486,MILITARY UST SITE,COMPLETED - CASE CLOSED,"BLDG 3406, DALLA AND 5TH",MARCH A F B,33.87001468,-117.3001242
MARCH AIR FORCE BASE - MARCH A F B BLDG 3409,T0606500090,MILITARY UST SITE,COMPLETED - CASE CLOSED,"BLDGS 3409, BUNDY AVENUE",MARCH A F B,33.87644951,-117.2963959
MARCH AIR FORCE BASE - MARCH A F B CAMP HAHN/ WEST MARCH,T0606500289,MILITARY UST SITE,COMPLETED - CASE CLOSED,A ST,MARCH A F B,33.90169354,-117.2797303
"MARCH AIR FORCE BASE - MARCH AIR FORCE BASE SITE 403, EAST OF BASE, INVESTIGATION FOR POLY AND PER-FLUORINATED SUBSTANCES RELEASE",T10000013831,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,HEACOCK STREET,MORENO VALLEY,33.87872,-117.24428
"MARCH AIR FORCE BASE - MARCH AIR FORCE BASE- OLD AERO CLUB, BLDG",T0606500291,MILITARY UST SITE,COMPLETED - CASE CLOSED,OLD AERO CLUB,MARCH AFB,33.8993744,-117.2809678
"MARCH AIR FORCE BASE - MARCH AIR RRESERVE BASE, PCA, VAPOR RECOVERY TANK SITE, PART OF IRP 34",T0606500618,MILITARY UST SITE,COMPLETED - CASE CLOSED,BUILDING 1270,MARCH ARB,33.88606574,-117.2468555
MARCH AIR FORCE BASE - SITE 7A PETROLEUM,T10000004745,MILITARY CLEANUP SITE,OPEN - REMEDIATION,HEACOCK STREET,RIVERSIDE,33.87763589,-117.2449167
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-1 - IRP SITE FT007 FIRE PROTECTION TRAINING AREA NO. 2",DOD100277300,MILITARY CLEANUP SITE,OPEN - REMEDIATION,HEACOCK STREET,RIVERSIDE,33.87779118,-117.2448921
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-1 - OU-1 SITES OFF-BASE GROUNDWATER PLUME",DOD100278700,MILITARY CLEANUP SITE,OPEN - REMEDIATION,HEACOCK STREET,RIVERSIDE,33.87950138,-117.2424459
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-1 - SITE 38 BLDG 1305 PCB CONTAMINATION",DOD100278600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,HEACOCK STREET,RIVERSIDE,33.86881207,-117.2458148
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-1 - SITE 4 LANDFILL NO. 6",DOD100277200,MILITARY CLEANUP SITE,OPEN - REMEDIATION,WEST OF HEACOCK CHANNEL,RIVERSIDE,33.89631653,-117.2441626
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 12 CIVIL ENGINEERING YARD",DOD100291300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,TRAVIS AVENUE AND MCDILL STREET,RIVERSIDE,33.905529,-117.257616
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 17 SWIMMING POOL FILL",DOD100291400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,K STREET AND U STREET,RIVERSIDE,33.89767015,-117.255621
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 19 WEST MARCH SLUDGE DRYING BEDS",DOD100291500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,NANDINA AND 215 FREEWAY,RIVERSIDE,33.86742236,-117.2637749
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 20 LANDFILL NO. 7",DOD100291600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,NORTH OF NANDINA AVE.,RIVERSIDE,33.868254,-117.283607
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 24 LANDFILL NO. 1",DOD100283700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,NORTH OF NANDINA AVE.,RIVERSIDE,33.86729764,-117.2655773
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 25 MUNITIONS RESIDUE BURIAL SITE",DOD100288200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,NORTH OF IRIS CANYON RD AND WEST OF INDIGO POINT,RIVERSIDE,33.90370774,-117.2970557
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 26 WATER TREATMENT SLUDGE",DOD100288300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,5TH STREET AND VILLAGE W DR.,RIVERSIDE,33.867862,-117.286286
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 3 LANDFILL NO. 5",DOD100278800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,RIVERSIDE,33.9062,-117.2935
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 40 LANDFILL NO. 8",DOD100288500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,NORTH OF VAN BUREN BLVD.,RIVERSIDE,33.88596777,-117.295661
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 42 BLDG 3404 TRANSFORMERS",DOD100280200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,DAVIS AVE. AND 11TH ST.,RIVERSIDE,33.87672229,-117.3026991
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-2 - SITE 6 LANDFILL NO. 4",DOD100278900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,KAMERIA AVE. AND BUNDY,RIVERSIDE,33.88017833,-117.2919273
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - BASE HOSPITAL AND CLINIC",DOD100285200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,HOSPITAL WAY,RIVERSIDE,33.90853394,-117.2469521
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - OT045 SITE L - FORMER NCO SWIMMING POOL",DOD100285300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,MEYER DR AND 4TH ST.,RIVERSIDE,33.90358307,-117.2492051
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - SITE 21 CONDURE'S EFFLUENT POND",DOD100280300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,WEBSTER AVENUE AND MORGAN ST.,RIVERSIDE,33.83709255,-117.2435617
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - SITE 41 HAWES RADIO RELAY STATION",DOD100280400,MILITARY UST SITE,COMPLETED - CASE CLOSED,"STATE HIGHWAY 58, 1 MILE SOUTH OF","KRAMER JUNCTION, 11 MILE EAST OF ",34.917349,-117.377171
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - SITE 44 WATER TOWER 3410",DOD100280500,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,M STREET,RIVERSIDE,33.90231,-117.261529
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - WATER TANK 6601",DOD100285100,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,PLUMMER AND VAN BUREN,RIVERSIDE,33.88776687,-117.2908115
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB - OU-4 - WATER TOWER 3410",DOD100285000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,BUNDY AND RYAN,RIVERSIDE,33.87747052,-117.2962618
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB, PCA - BUILDING 550 SERVICE STATION SITE",T0606500401,MILITARY UST SITE,COMPLETED - CASE CLOSED,BLDG 550  E GRAHAM (RIVERSIDE DR),MORENO VALLEY,33.90611197,-117.2527456
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AFB, PCA - SITE 43 AUTOMOTIVE FUEL PUMPING AREA",T0606553811,MILITARY UST SITE,COMPLETED - CASE CLOSED,35TH STREET (FORMER CAMP HAAN),RIVERSIDE,33.90329812,-117.2800827
"MARCH AIR FORCE BASE - US AIR FORCE, FORMER MARCH AIR FORCE BASE, IRP,  BRAC",DOD100277100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,RIVERSIDE,33.8877,-117.2714
MARCH AIR RESERVE BASE - BUILDING 317 UST,T10000003043,MILITARY UST SITE,COMPLETED - CASE CLOSED,DEKAY AVENUE,MARCH AIR RESERVE BASE,33.8985963,-117.2559643
