"TRI FACILITY REPORT","TRI FACILITY ID","FACILITY NAME","ADDRESS","COUNTY NAME","LATITUDELONGITUDE","TOTAL FORMS","LAST FORM","RISK SCREENING","P2 REPORT"
"","92064VRNNC13550","JABIL CIRCUIT INC.","13550 STOWE DRPOWAY, CA 92064","SAN DIEGO","32.94138, -117.03758","7","2007","Report",""
"","92101JNKVC1150H","JACKOVICH CO SAN DIEGO FACILITY","961 E HARBOR DRSAN DIEGO, CA 92101","SAN DIEGO","32.703845, -117.155925","14","2003","N/A",""
"","90023JCKSN3447U","JACKSON EXIT DEVICE","3447 UNION PACIFIC AVELOS ANGELES, CA 90023","LOS ANGELES","34.01656, -118.20464","1","1988","N/A",""
"","95640MRCNL4655C","JACKSON VALLEY ENERGY LP","4655 COAL MINE RDIONE, CA 95640","AMADOR","38.27483, -120.91574","17","1998","N/A",""
"","91710JCZZW14880","JACUZZI WHIRLPOOL BATH","14880 MONTE VISTA AVECHINO, CA 91710","SAN BERNARDINO","33.983014, -117.697661","20","2007","Report",""
"","92704JCZZW3000W","JACUZZI WHIRLPOOL BATH","3000 W SEGERSTROM AVESANTA ANA, CA 92704","ORANGE","33.70877, -117.909","31","2001","N/A",""
"","92714JCZZW1922B","JACUZZI WHIRLPOOL BATH   (IRV)","1922 BARRANCA PKYIRVINE, CA 92606","ORANGE","33.70188, -117.83806","33","2002","N/A",""
"","92337JMSHR10901","JAMES HARDIE BUILDING PRODUCTS FONTANA","10901 ELM AVEFONTANA, CA 92337","SAN BERNARDINO","34.05554, -117.46689","14","2015","Report",""
"","91731JMSJN4127T","JAMES JONES CO","4127 TEMPLE CITY BLVDEL MONTE, CA 91731","LOS ANGELES","34.08406, -118.05719","52","2006","N/A",""
"","90022JMSRV5600E","JAMES RIVER CORP DIXIE CUTLERY","5600 E OLYMPIC BLVDLOS ANGELES, CA 90022","LOS ANGELES","34.01456, -118.15022","1","1995","N/A",""
"","94577JMSRV2101W","JAMES RIVER II INC","2101 WILLIAMS STSAN LEANDRO, CA 945770552","ALAMEDA","37.70935, -122.17967","3","1991","N/A",""
"","90723WSTRN14066","JANKOVICH CO PARAMOUNT FACILTY","14066 GARFIELD AVEPARAMOUNT, CA 90723","LOS ANGELES","33.90574, -118.16889","203","2018","Report",""
"","90731JNKVCBERTH","JANKOVICH CO SAN PEDRO MARINE","BERTH 74SAN PEDRO, CA 90731","LOS ANGELES","33.73833, -118.26722","144","2018","Report",""
"","94042JSCCH1710V","JASCO CHEMICAL CORP","1710 VILLA STMOUNTAIN VIEW, CA 94041","SANTA CLARA","37.3988, -122.0882","40","1995","N/A",""
"","92701JSCCH1008F","JASCO CHEMICAL CORP.","1008 N FULLER STSANTA ANA, CA 92701","ORANGE","33.753652, -117.855355","53","2006","N/A",""
"","90745JYLPR23301","JAY-EL PRODUCTS","23301 S WILMINGTON AVECARSON, CA 90745","LOS ANGELES","33.81143, -118.25297","2","1988","N/A",""
"","90031JYBJX301WA","JAYBEE AJAX MANUFACTURING CORP","301 W AVELOS ANGELES, CA 90031","LOS ANGELES","34.76007, -118.46654","3","1988","N/A",""
"","91978JYCRF2780V","JAYCRAFT CORP","2780 VIA ORANGESPRING VALLEY, CA 91978","SAN DIEGO","32.72911, -116.96889","2","1997","N/A",""
"","95828JBRDT8401S","JB RADIATOR SPECIALITIES INC","8441 SPECIALITY CIRSACRAMENTO, CA 95828","SACRAMENTO","38.50241, -121.39416","73","2018","Report",""
"","90221JBNCX18601","JBI INC","18601 SANTA FE AVECOMPTON, CA 90221","LOS ANGELES","33.86186, -118.21445","17","2002","N/A",""
"","90810JBNCX265EL","JBI, INC.","2650 EL PRESIDIO DRLONG BEACH, CA 90810","LOS ANGELES","33.84165, -118.21719","2","2006","N/A",""
"","90221JBLLC18521","JBI, LLC","18521 SANTA FE AVECOMPTON, CA 90221","LOS ANGELES","33.86236, -118.21397","4","2010","Report",""
"","90507JNSCH1401W","JCI JONES CHEMICALS INC","1401 W DEL AMO BLVDTORRANCE, CA 90501","LOS ANGELES","33.84683, -118.30366","81","2018","Report",""
"","9325WJDHSK11518","JD HEISKELL & CO","11518 RD 120PIXLEY, CA 93256","TULARE","36.000833, -119.302222","36","2018","N/A",""
"","9270WJDPRC222CA","JD PROCESSING INC","2220 CAPE COD WAYSANTA ANA, CA 92703","ORANGE","33.747553, -117.899322","3","2015","Report",""
"","91320JDKCN2630L","JDK CONTROLS INC","2630 LAVERY CT, SUITE FNEWBURY PARK, CA 91320","VENTURA","34.19424, -118.92782","5","1991","N/A",""
"","95945JDKCN424CR","JDK CONTROLS INC","424 CROWN POINT CIRGRASS VALLEY, CA 959459089","NEVADA","39.21824, -121.03142","6","1998","N/A",""
"","95134SDLNC80ROS","JDS UNIPHASE","80 ROSE ORCHARD WAYSAN JOSE, CA 95134","SANTA CLARA","37.414569, -121.947215","1","2001","N/A",""
"","95054JDSSD3530B","JDSU - SDL","3530 BASSETT STSANTA CLARA, CA 95054","SANTA CLARA","37.38406, -121.95182","1","2000","N/A",""
"","9173WJNCPL9536E","JENCO PLATING INC","9536 E RUSH STSOUTH EL MONTE, CA 91733","LOS ANGELES","34.051946, -118.061523","4","2016","Report",""
"","95123LSJNN970MC","JENNINGS TECHNOLOGY LLC","970 MCLAUGHLIN AVESAN JOSE, CA 95122","SANTA CLARA","37.33465, -121.85546","67","2016","Report",""
"","90058JNSNN1946E","JENSEN IND","1946 E 46TH STLOS ANGELES, CA 90058","LOS ANGELES","34.002142, -118.235638","5","1993","N/A",""
"","92335JNSNP14221","JENSEN PRECAST","14221 SAN BERNARDINO AVEFONTANA, CA 92335","SAN BERNARDINO","34.07723, -117.4954","22","2018","Report",""
"","95237JNSNP1244L","JENSEN PRECAST","12404 LOCKE RDLOCKEFORD, CA 95237","SAN JOAQUIN","38.1529, -121.16538","22","2018","Report",""
"","95838JNSNP54RAL","JENSEN PRECAST","5400 RALEY BLVDSACRAMENTO, CA 95838","SACRAMENTO","38.66716, -121.42915","13","2018","Report",""
"","90040JRSYM3361S","JERSEYMAID MILK PRODUCTS VONS CO INC","3361 S BOXFORD AVECOMMERCE, CA 90040","LOS ANGELES","33.98607, -118.15083","48","2018","Report",""
"","92101JSSSP2680K","JESSE'S PLATING","2680 KETTNER BLVDSAN DIEGO, CA 92101","SAN DIEGO","32.73177, -117.17274","1","1987","N/A",""
"","96001JFSHC174CL","JF SHEA CONSTRUCTION INC AGGREGATE PRODUCTS","17400 CLEAR CREEK RDREDDING, CA 96001","SHASTA","40.490697, -122.5051","63","2018","Report",""
"","96002JFSHC1538F","JF SHEA CONSTRUCTION INC FAWNDALE ROCK & ASPHALT","15380 FAWNDALE ROCK & ASPHALTREDDING, CA 96002","SHASTA","40.735182, -122.307814","46","2018","Report",""
"","92806JGTQL1211N","JG & T QUALITY SPRAY","1211 LA LOMA CIRANAHEIM, CA 92806","ORANGE","33.85634, -117.86426","8","1992","N/A",""
"","93212JGBSW710BA","JG BOSWELL CO OIL MILL","710 BAINUM AVECORCORAN, CA 93212","KINGS","36.090768, -119.559048","40","2018","Report",""
"","9320WJGBSW36889","JG BOSWELL TOMATO CO - KERN LLC","36889 HWY 58BUTTONWILLOW, CA 93206","KERN","35.39892, -119.41218","11","2018","Report",""
"","9321WJGBSW2795D","JG BOSWELL TOMATO CO - KINGS LLC","27905 DAIRY AVE.CORCORAN, CA 93212","KINGS","36.066559, -119.571981","11","2018","Report",""
"","95457JMJNS16445","JIM JONAS INC.","16445 MAIN STLOWER LAKE, CA 95457","LAKE","38.910332, -122.60505","80","2006","N/A",""
"","91342JHNSN15191","JOHANSON DIELECTRICS INC","15191 BLEDSOE STSYLMAR, CA 91342","LOS ANGELES","34.30592, -118.46462","68","2018","Report",""
"","93012JHNSN41CAL","JOHANSON TECHNOLOGY INC","4001 CALLE TECATECAMARILLO, CA 93012","VENTURA","34.22149, -119.01785","4","2011","Report",""
"","93639FMCCR2300I","JOHN BEAN TECHNOLOGIES CORP","2300 IND US TRIAL AVEMADERA, CA 93637","MADERA","36.950089, -120.087946","88","2017","N/A",""
"","90003JHNBY8711M","JOHN BOYD DESIGNS","8730 CROCKER STLOS ANGELES, CA 90003","LOS ANGELES","33.95826, -118.26808","11","2003","N/A",""
"","90018JHNBY300E3","JOHN BOYD DESIGNS","300 E 32ND STLOS ANGELES, CA 90018","LOS ANGELES","33.81527, -118.18925","1","1990","N/A",""
"","92111JHNHH6911C","JOHN H HARLAND CO PLANT #12","6911 CONVOY CT KEARNEY INDL PARKSAN DIEGO, CA 92111","SAN DIEGO","32.83465, -117.16578","4","1993","N/A",""
"","94550JHNHH6011I","JOHN H HARLAND CO PLANT #26","6011 INDL WAYLIVERMORE, CA 94550","ALAMEDA","37.704618, -121.722027","2","1992","N/A",""
"","94801JHNLR7THAN","JOHN L ARMITAGE & CO","7TH & MARKET STRICHMOND, CA 94801","CONTRA COSTA","37.95869, -122.36153","2","1988","N/A",""
"","90013JHNMR1335W","JOHN MORRELL & CO","1335 WILLOW STLOS ANGELES, CA 90013","LOS ANGELES","34.03927, -118.231881","2","1991","N/A",""
"","91719MNVLL1251M","JOHNS MANVILLE","1251 MAGNOLIA AVECORONA, CA 91719","RIVERSIDE","33.866773, -117.54073","44","2001","N/A",""
"","95988MNVLLCOUNT","JOHNS MANVILLE","5916 COUNTY RD 49WILLOWS, CA 95988","GLENN","39.535965, -122.09802","97","2018","Report",""
"","90045NTRGN5760W","JOHNSON & JOHNSON CONSUMER INC","5760 W 96TH STLOS ANGELES, CA 90045","LOS ANGELES","33.94944, -118.38311","55","2018","Report",""
"","91702JHNSN16057","JOHNSON CHEMSOURCE INC","16057 FOOTHILL BLVDAZUSA, CA 91702","LOS ANGELES","34.133721, -117.931269","1","1989","N/A",""
"","92634JHNSN1550E","JOHNSON CONTROLS BATTERY GROUP INC","1550 E KIMBERLY AVEFULLERTON, CA 92831","ORANGE","33.863142, -117.899559","57","2006","N/A",""
"","94550JHNSN6383V","JOHNSON CONTROLS INC","6383 LAS POSITAS RDLIVERMORE, CA 94551","ALAMEDA","37.70484, -121.71532","63","2010","Report",""
"","90746JHNSN20631","JOHNSON LAMINATING & COATING INC","20631 ANNALEE AVECARSON, CA 90746","LOS ANGELES","33.84284, -118.253639","54","2018","Report",""
"","91764JHNSN5125N","JOHNSON-BATEMAN CO INC A CALIFORNIA CORP","5125 ONTARIO MILLS PKWYONTARIO, CA 91764","SAN BERNARDINO","34.06996, -117.53947","6","2006","N/A",""
"","91710SQRDC4651S","JOHNSTON SWEEPER CO","4651 SCHAEFER AVECHINO, CA 917105542","SAN BERNARDINO","34.00443, -117.70339","26","2002","N/A",""
"","91746JCLBR345BA","JOICO LABORATORIES INC","345 BALDWIN PK BLVDCITY OF INDUSTRY, CA 91746","LOS ANGELES","34.05432, -117.994521","3","1993","N/A",""
"","95035JNSCH985MO","JONES CHEMICALS INC","985 MONTAGUE EXPRESSWAYMILPITAS, CA 95035","SANTA CLARA","37.41448, -121.8845","47","1998","N/A",""
"","94560JNSHM8400E","JONES-HAMILTON CO","8400 ENTERPRISE DRNEWARK, CA 945603310","ALAMEDA","37.52231, -122.04917","26","2001","N/A",""
"","92029JRMFG1189I","JOOR MFG","1189 INDUSTRIAL AVEESCONDIDO, CA 920291423","SAN DIEGO","33.11898, -117.1053","8","2000","N/A",""
"","92373JRCCH32185","JORCO CHEMICAL CO","32185 E I-10REDLANDS, CA 92373","SAN BERNARDINO","34.019752, -117.103401","27","1991","N/A",""
"","93117JSLYN6868C","JOSLYN ELECTRONIC SYS CORP","6868 CORTONA DRGOLETA, CA 93117","SANTA BARBARA","34.43179, -119.86799","12","1995","N/A",""
"","93446SNBNK1740C","JOSLYN SUNBANK CO LLC","1740 COMMERCE WAYPASO ROBLES, CA 93446","SAN LUIS OBISPO","35.60991, -120.65236","93","2018","Report",""
"","93067JSTNS2111O","JOSTENS INC","2111 ORTEGA HILL RDSUMMERLAND, CA 93067","SANTA BARBARA","34.4235, -119.60752","3","1989","N/A",""
"","9372WJPLMB3663E","JP LAMBORN CO","3663 E WAWONA AVEFRESNO, CA 93725","FRESNO","36.68229, -119.72351","2","2013","Report",""
"","94577JPSPC2450A","JPS PACKAGING CO","2450 ALVARADO STSAN LEANDRO, CA 94577","ALAMEDA","37.71196, -122.15645","3","2000","N/A",""
"","90201JPTRG7758S","JPTURGEON & SONS INC","7758 SCOUT AVEBELL GARDENS, CA 90201","LOS ANGELES","33.96049, -118.14818","13","1999","N/A",""
"","95008KKMNF1500D","K & K MANUFACTURING INC","1500 DELL AVECAMPBELL, CA 95008","SANTA CLARA","37.26483, -121.95585","1","1987","N/A",""
"","91503KLNDZ1200S","K & L ANODIZING CORP","1200 S VICTORY BLVDBURBANK, CA 91502","LOS ANGELES","34.16537, -118.30602","17","1994","N/A",""
"","91107KCPHT2666E","K C PHOTO ENGRAVING CO","2666 E NINA STPASADENA, CA 911073711","LOS ANGELES","34.14705, -118.09543","26","2004","N/A",""
"","90241KFFBR8247P","K F FIBERGLASS INC","8247 PHLOX STDOWNEY, CA 90241","LOS ANGELES","33.939, -118.13574","24","2018","Report",""
"","94621KLPLT98989","K&L PLATING CO","989 89TH AVEOAKLAND, CA 94621","ALAMEDA","37.74734, -122.1817","1","1995","N/A",""
"","92064KTBCR134KI","K-TUBE CORP","13400 KIRKHAM WAYPOWAY, CA 92064","SAN DIEGO","32.93492, -117.03997","43","2018","Report",""
"","9456WKPRSL95LVE","K2 PURE SOLUTIONS NOCAL LP","950 LOVERIDGE RDPITTSBURG, CA 94565","CONTRA COSTA","38.025905, -121.85668","18","2018","Report",""
"","92708KGSNC11215","KAGA (USA) INC","2620 S SUSAN STSANTA ANA, CA 92704","ORANGE","33.71133, -117.91276","28","2018","Report",""
"","90710KRKNC23955","KAIRAK","23955 PRESIDENT AVEHARBOR CITY, CA 90710","LOS ANGELES","33.807618, -118.3031","4","2005","N/A",""
"","92831KRKXX5SSTA","KAIRAK","500 S STATE COLLEGE BLVDFULLERTON, CA 92831","ORANGE","33.86645, -117.8895","14","2010","Report",""
"","94566KSRLM6177S","KAISER ALUMINUM & CHEMICAL CORP","6177 SUNOL BLVDPLEASANTON, CA 94566","ALAMEDA","37.642056, -121.88181","4","1989","N/A",""
"","90040KSRLM6250E","KAISER ALUMINUM FABRICATED PRODUCTS LLC","6250 E BANDINI BLVDLOS ANGELES, CA 90040","LOS ANGELES","33.98858, -118.14652","71","2018","Report",""
"","92714KSRLC17000","KAISER ELECTROPRECISION","17000 S RED HILL AVEIRVINE, CA 92614","ORANGE","33.69928, -117.84953","15","2002","N/A",""
"","93030GGRCK1235E","KAISER-HILL CO LLC OXNARD FACILITY","1235 E WOOLEY RDOXNARD, CA 930307331","VENTURA","34.18992, -119.16574","12","1995","N/A",""
"","95131KTKMD150CH","KAITEK MEDIA INC","150 CHARCOT AVESAN JOSE, CA 95131","SANTA CLARA","37.38021, -121.91895","2","1990","N/A",""
"","91343KLGRD16616","KAL-GARD COATING & MANUFACTURING CORP","16616 SCHOENBORN STSEPULVEDA, CA 91343","LOS ANGELES","34.22257, -118.49456","18","1997","N/A",""
"","91785KRLCX110N3","KAREL CO","110 N 3RD AVEUPLAND, CA 91786","SAN BERNARDINO","34.09523, -117.64709","2","1991","N/A",""
"","93021KVLCC14501","KAVLICO","14501 PRINCETON AVEMOORPARK, CA 930219738","VENTURA","34.28857, -118.858021","33","2014","Report",""
"","93291KWNRC7200D","KAWNEER CO INC","7200 DOE AVEVISALIA, CA 93291","TULARE","36.34601, -119.37083","138","2018","Report",""
"","92071KYLNN8520R","KAYLIEN INC","8520 RAILROAD AVESANTEE, CA 92071","SAN DIEGO","32.8301, -116.97124","3","1989","N/A",""
"","92075KYPRC533ST","KAYPRO CORP","533 STEVENS AVESOLANA BEACH, CA 92075","SAN DIEGO","32.99032, -117.26099","3","1988","N/A",""
"","91605KDMRC10913","KDI AMERICAN PRODS INC","10913 VAN OWENNORTH HOLLYWOOD, CA 91605","LOS ANGELES","34.193967, -118.36861","1","1987","N/A",""
"","90620KDCMP68818","KDI COMPOSITE TECHNOLOGIES","6881 8TH STBUENA PARK, CA 90620","ORANGE","33.86722, -118.01373","1","1988","N/A",""
"","94577KLLGG2040W","KELLOGG CO","2040 WILLIAMS STSAN LEANDRO, CA 94577","ALAMEDA","37.70972, -122.17877","1","1987","N/A",""
"","92412KLLYM1595E","KELLY-MOORE PAINT CO INC","1595 E SAN BERNARDINOSAN BERNARDINO, CA 92408","SAN BERNARDINO","34.07755, -117.2532","6","1994","N/A",""
"","94070KLLYM1015C","KELLY-MOORE PAINT CO INC","1015 COMMERCIAL STREETSAN CARLOS, CA 94070","SAN MATEO","37.50435, -122.25323","137","2017","Report",""
"","92335KMRNP1400E","KEMIRA WATER SOLUTIONS INC","14000 E SAN BERNARDINO AVEFONTANA, CA 92335","SAN BERNARDINO","34.07737, -117.499688","26","2018","Report",""
"","93501MPRLW18700","KEMIRA WATER SOLUTIONS INC","18700 HWY 14 NMOJAVE, CA 93501","KERN","35.08527, -118.1425","59","2018","Report",""
"","94509MPRLW1701W","KEMWATER NA ANTIOCH PLANT","2151 WILBUR AVEANTIOCH, CA 94509","CONTRA COSTA","38.01234, -121.77851","22","1998","N/A",""
"","94565MPRLW1401L","KEMWATER NA PITTSBURG PLANT","1401 LOVERIDGE RDPITTSBURG, CA 94561","CONTRA COSTA","38.01801, -121.85782","21","1999","N/A",""
"","95206KNTSL331EM","KENT'S OIL SERVICE INC","3310 E MINER AVESTOCKTON, CA 95205","SAN JOAQUIN","37.9649, -121.24728","13","2018","Report",""
"","91749KRNND13000","KERN IND","13000 E TEMPLE AVECITY OF INDUSTRY, CA 917491207","LOS ANGELES","34.05565, -117.99992","44","1998","N/A",""
"","93307KRNLRRR677","KERN OIL & REFINING CO","7724 EAST PANAMA LANEBAKERSFIELD, CA 93307","KERN","35.295278, -118.921111","313","2018","Report",""
"","92707KRRXX1221E","KERR","1221 E SAINT ANDREWS PLSANTA ANA, CA 92707","ORANGE","33.722247, -117.856177","3","1988","N/A",""
"","92667BBCCK1717W","KERR DENTAL MATERIALS CENTER","1717 WEST COLLINS AVENUEORANGE, CA 92867","ORANGE","33.80244, -117.87104","27","2018","Report",""
"","92705DNTLM1800E","KERR DENTAL MATERIALS CENTER","1800 E CARNEGIESANTA ANA, CA 92705","ORANGE","33.71161, -117.84504","9","1995","N/A",""
"","93631KSKNG11765","KES KINGSBURG LP","11765 MOUNTAINVIEW RDKINGSBURG, CA 93631","FRESNO","36.546786, -119.579425","2","1992","N/A",""
"","92801KSTRS1730N","KESTER SOLDER","1730 N ORANGETHORPE PARKANAHEIM, CA 92801","ORANGE","33.86089, -117.90971","56","2002","N/A",""
"","90065MTKLM3061T","KETEMA ALUMINUM EXTRUSION DIV","3061 TREADWELL STLOS ANGELES, CA 90065","LOS ANGELES","34.12045, -118.24897","21","1993","N/A",""
"","92806RDNDV2905B","KETEMA INC RODAN DIV","2905 BLUE STAR STANAHEIM, CA 92806","ORANGE","33.8504, -117.86561","17","1996","N/A",""
"","95828KYSFB8450G","KEYES FIBRE CO","8450 GERBER RDSACRAMENTO, CA 958283712","SACRAMENTO","38.48168, -121.39318","2","1988","N/A",""
"","95401HWLTT1412F","KEYSIGHT TECHNOLOGIES INC","1400 FOUNTAINGROVE PKWYSANTA ROSA, CA 95403","SONOMA","38.483229, -122.712621","88","2018","Report",""
"","95747GLNTT19FTH","KEYSIGHT TECHNOLOGIES INC","10090 FOOTHILLS BLVD 5748ROSEVILLE, CA 95747","PLACER","38.801831, -121.315754","16","2018","N/A",""
"","91350KYSRC26000","KEYSOR-CENTURY CORP","26000 SPRINGBROOK AVESAUGUS, CA 91350","LOS ANGELES","34.41299, -118.53932","60","2002","N/A",""
"","93274GRMMN4789S","KIDRON","4789 S K  STTULARE, CA 93274","TULARE","36.16333, -119.33479","21","2007","Report",""
"","91761CHMLB5160E","KIK POOL ADDITIVES INC.","5160 E AIRPORT DRIVEONTARIO, CA 917617824","SAN BERNARDINO","34.06199, -117.538308","49","2011","N/A",""
"","90670TCHMP9028D","KIK SOCAL INC","9028 DICE RDSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.95675, -118.06648","60","2018","Report",""
"","91745KMLGH16555","KIM LIGHTING","16555 E GALE AVECITY OF INDUSTRY, CA 91745","LOS ANGELES","34.005119, -117.945404","45","2014","Report",""
"","91761KMLGH2400E","KIM LIGHTING-DIE CAST OPERATIONS","2400 E FRANCIS STONTARIO, CA 91761","SAN BERNARDINO","34.04106, -117.59974","22","2010","Report",""
"","92634KMBRL2001E","KIMBERLY-CLARK CORP","2001 E ORANGETHORPE AVEFULLERTON, CA 92634","ORANGE","33.85964, -117.89692","13","1992","N/A",""
"","9284WKNGSH12472","KING SHOCKS","12472 EDISON WAYGARDEN GROVE, CA 92841","ORANGE","33.781565, -118.009138","2","2018","N/A",""
"","92707BRSTL401EG","KINGSPAN LIGHT + AIR","401 E GOETZ AVESANTA ANA, CA 92707","ORANGE","33.71146, -117.86399","46","2018","Report",""
"","92708KNGST17665","KINGSTON TECHNOLOGY INC","17665A NEWHOPE STFOUNTAIN VALLEY, CA 92708","ORANGE","33.70572, -117.92997","2","2004","N/A",""
"","92801KNSBR1314N","KINSBURSKY BROTHERS SUPPLY INC","1314 N ANAHEIM BLVDANAHEIM, CA 92801","ORANGE","33.85315, -117.9198","88","2018","Report",""
"","91748KNPRN18130","KION PRINTING INC","18130 ROWLAND STCITY OF INDUSTRY, CA 91748","LOS ANGELES","34.00055, -117.90748","7","2002","N/A",""
"","90221KRKPL2811E","KIRK PLASTIC CO INC","2811 E ANA STRANCHO DOMINGUEZ, CA 902215678","LOS ANGELES","33.85866, -118.21286","2","1991","N/A",""
"","92621KRKHL300EC","KIRKHILL INC","300 E CYPRESS STBREA, CA 92821","ORANGE","33.922954, -117.895217","125","2018","Report",""
"","90805MSTRP2500T","KIRKHILL MANUFACTURING CO FDBA: BRIDGESTONE BANDAG LLC","2500 THOMPSON STLONG BEACH, CA 90805","LOS ANGELES","33.881, -118.16283","55","2018","Report",""
"","9160WKLNND7323C","KLUNE INDUSTRIES INC","7323 COLDWATER CANYON AVENUENORTH HOLLYWOOD, CA 91605","LOS ANGELES","34.203717, -118.4138","26","2018","Report",""
"","92507KMCWH1455C","KMC WHEEL CO","1455 COLUMBIA AVERIVERSIDE, CA 92507","RIVERSIDE","34.00118, -117.34132","4","2001","N/A",""
"","95023PCFCP2340B","KMG ELECTRONIC CHEMICALS INC","2340 BERT DRHOLLISTER, CA 95023","SAN BENITO","36.89171, -121.39719","134","2018","Report",""
"","90638KNPVG14777","KNAPE & VOGT MFG CO","14777 FIRESTONE BLVDLA MIRADA, CA 90638","LOS ANGELES","33.87791, -118.016921","10","1988","N/A",""
"","96019KNFFB3100A","KNAUF INSULATION INC","3100 ASHBY RDSHASTA LAKE, CA 96019","SHASTA","40.65766, -122.38862","54","2018","Report",""
"","91950KNGHT1313W","KNIGHT & CARVER YACHTCENTER","1313  BAY MARINA DRNATIONAL CITY, CA 919506303","SAN DIEGO","32.65993, -117.1166","8","2004","N/A",""
"","94544KBPRC31031","KOBE PRECISION INC","1510 ZEPHYR AVEHAYWARD, CA 94544","ALAMEDA","37.61149, -122.05815","17","2007","N/A",""
"","92131PFLDS10054","KOCH MEMBRANE SYSTEMS","10054 OLD GROVE RDSAN DIEGO, CA 92131","SAN DIEGO","32.89888, -117.11041","112","2010","Report",""
"","91720KLMRL450NS","KOLMAR LABS INC","450 N SHERIDAN STCORONA, CA 91720","RIVERSIDE","33.88602, -117.56842","5","1993","N/A",""
"","90040WLBLT6401F","KOLPAK, LOS ANGELES DIV","6401 FLOTILLA STLOS ANGELES, CA 90040","LOS ANGELES","34.00676, -118.13652","8","1992","N/A",""
"","95035KMGNC591YO","KOMAG INC BUILDING 1","591 YOSEMITE DRMILPITAS, CA 95035","SANTA CLARA","37.42287, -121.89271","8","1996","N/A",""
"","95131KMGNC1710A","KOMAG INC BUILDING 10","1710 AUTOMATION PKYSAN JOSE, CA 95131","SANTA CLARA","37.39096, -121.88382","2","1998","N/A",""
"","95131KMGNC1735L","KOMAG INC BUILDING 6","1735 LUNDY AVESAN JOSE, CA 95131","SANTA CLARA","37.38899, -121.88756","46","1999","N/A",""
"","95131KMGNC1705A","KOMAG INC BUILDING 9","1705 AUTOMATION PKYSAN JOSE, CA 95131","SANTA CLARA","37.389, -121.883","2","1998","N/A",""
"","95035KMGNC487SO","KOMAG INC BUILDINGS 2 & 4","487 S HILLVIEW DRMILPITAS, CA 95035","SANTA CLARA","37.42683, -121.89209","51","1997","N/A",""
"","95401KMGMT93STO","KOMAG MATERIAL TECHNOLOGIES INC","93 STONY CIRSANTA ROSA, CA 95401","SONOMA","38.43994, -122.74666","4","1998","N/A",""
"","90040KPPRS5431D","KOP-COAT INC","5431 DISTRICT BLVDLOS ANGELES, CA 90058","LOS ANGELES","33.99148, -118.17794","102","2008","Report",""
"","94806KPPRS3501C","KOPPERS CO INC RICHMOND PLANT","3501 COLLINS AVERICHMOND, CA 94806","CONTRA COSTA","37.98024, -122.35323","9","1988","N/A",""
"","95965KPPRSBAGGE","KOPPERS INDUSTRIES INC","BAGGETT - MARYSVILLE RDOROVILLE, CA 95965","BUTTE","39.470831, -121.5643","55","2000","N/A",""
"","91732KTFFC2620N","KOTOFF & CO INC","2620 DURFEE AVEEL MONTE, CA 91732","LOS ANGELES","34.05393, -118.01984","25","2005","N/A",""
"","93725KPRNF2660S","KP IRON FOUNDRY","2660 S DEARINGFRESNO, CA 93725","FRESNO","36.7041, -119.73701","21","2003","N/A",""
"","91710HLLPH1468M","KPS GLOBAL LLC","14680 MONTE VISTA AVECHINO, CA 91710","SAN BERNARDINO","33.98705, -117.69771","16","2016","Report",""
"","90224KRCNT505EE","KRACO ENTERPRISES INC.","505 E EUCLID AVECOMPTON, CA 90224","LOS ANGELES","33.9129, -118.21957","20","2007","N/A",""
